-1.647206903984649973e+00,9.499540296330484246e-01,1.848764866838485399e-01,5.873736923468340088e-01
-5.370010716202866519e-02,1.205943657017940485e+00,-3.055290065462692439e-01,1.952582588785357842e+00
1.397552553443686119e+00,1.169315974533899016e+00,4.969360036881903531e-02,1.681456291016855786e+00
1.466472458611478125e+00,-1.238965858915856977e+00,-2.056251322316404728e-01,-1.430629065044082715e+00
2.488084150731539879e-01,1.470894357517376072e+00,1.698494936680886580e-01,4.725245488830571716e-01
1.380316806023176301e+00,-8.262882986071895530e-02,1.815574296471491600e-01,-3.271049016814249200e-01
-1.796615194763747869e+00,-8.113377139100994562e-01,-1.670558108623592941e-01,1.388828763401241950e-01
9.682617832403246361e-01,1.192759301530606386e+00,2.997938599540182492e-01,-1.237525396492955565e-02
1.764682381656219157e+00,4.627771464920757971e-01,-1.981784919281648349e-02,-3.188683609763107718e-01
-1.819755385067820530e+00,-5.389577440608938064e-01,1.020644020174069633e-01,-1.857259769225190205e-01
1.126695525904305217e+00,3.496400958472611897e-01,2.421993238245452873e-01,-5.770645423029914234e-01
6.698502730119981763e-01,1.323796082600614543e+00,-4.445954755540842962e-02,-1.994798622962769663e+00
-1.030177950170339418e+00,7.666874202476576805e-01,-1.787915899491478167e-01,1.475269202486373832e+00
-1.923267295397461663e+00,-5.237105781260890103e-01,-3.593271916047047210e-02,9.085695602090746448e-01
-4.961608752174684334e-01,8.553381183675163868e-01,2.976835486822257404e-01,1.050801027887107164e+00
1.013458681236288239e+00,-8.357650144310303508e-01,-2.335563313313942235e-01,8.164230168405297583e-01
-1.950770053279945682e+00,3.416972227927845829e-01,-1.900163498376628013e-01,-1.392089042240268526e+00
-1.676618895474164095e+00,5.467708966596100950e-01,-5.550391574779806048e-02,9.752146081021706436e-03
1.110087710178675913e+00,-7.512824817242218511e-01,-1.794803946618040436e-01,-1.172011510382430455e+00
4.658913969724429727e-01,1.087332700595575741e+00,2.246020248318968959e-01,-1.073593363467972850e-01
1.404053557116069495e+00,2.865602688399313536e-01,1.675008357513814161e-01,-5.832949838545609111e-02
2.688326648495387161e-03,-7.375515718268443877e-02,-9.531799774740223885e-03,1.558411934912025121e+00
-7.519233348810177020e-01,-1.298858887920046890e-01,6.503869067128559278e-02,1.189273811014674997e+00
1.684922662448772535e+00,3.790555538323099327e-01,8.600115969664401394e-02,1.134698261372987904e+00
-1.875235948273291431e+00,7.255345450861447887e-01,-2.345354312215780501e-02,-1.716373990530284388e+00
1.701552079241264170e+00,-7.241771671561042512e-01,-1.236348587492878404e-01,-9.812728444848852760e-01
1.227882077698248864e+00,-1.367216943201313928e+00,-1.189635048617464497e-01,-1.418212791400689010e+00
8.163584096010567670e-01,-4.530879573462387455e-02,2.515253933576351852e-01,9.381527917092911117e-01
1.603189434318676110e+00,4.209412862012391621e-01,3.146870072397162099e-02,3.245840355605218441e-01
-1.127274976006221952e+00,1.342467938450400133e-01,-1.957488069668493758e-01,-4.386636098238625436e-01
1.124239358920279042e+00,-7.037350164396356522e-01,7.918481606893124081e-03,-8.714979948406988974e-01
-6.481471028056455808e-01,9.721561376322918058e-01,1.258285260751962897e-01,-1.480526341071070284e+00
1.987137854646296553e+00,-9.717554869394500194e-01,-1.820752345141207762e-02,5.782922199576909783e-01
2.998923509236739449e-02,-9.370587787522195455e-01,-2.736555206701452025e-02,1.901692778334627132e+00
2.667372052981726860e-01,-4.930325949697189625e-01,-8.632919201714656099e-02,-3.970757985385824362e-01
1.515769158953211626e+00,-9.771069187574675796e-01,-4.404128476198043707e-02,-3.538906251914131218e-01
1.469267779380559080e+00,6.846272793064889228e-02,-1.022562775420142178e-01,1.753503284085637937e-01
2.614589281668977527e-01,-1.375689781516031829e+00,-1.449714687825712500e-01,-3.788694404808832239e-01
-1.999135974561808915e+00,9.272505413263969487e-01,-3.030719545589366515e-03,-6.467650934215596337e-02
1.578270416419651934e+00,-2.955985112452115260e-01,-1.441525183040121283e-01,1.308105292043452827e+00
1.094630144914361836e+00,7.546268816219443565e-01,2.659294203265922252e-01,4.884125265658316728e-01
1.474973025643422364e+00,1.324126089923614025e+00,-4.772703603262140604e-02,2.396449738019446052e-01
3.690436231770513054e-01,-7.622443826455144178e-01,9.744863822867599890e-03,8.435665929267956997e-01
-1.550097842035444984e+00,-1.465363284916074704e-01,-1.550872126537010121e-01,4.391211315548941840e-01
-1.198047960052303740e+00,-3.915912083691168721e-01,-1.829085671362639665e-01,1.388635032005397285e+00
-1.997879031038397812e+00,1.570706799263672515e-01,1.010151544558057779e-02,-1.396750288124422035e-01
-1.377338626220234730e-01,-8.620490221315810775e-01,2.219273277662335286e-01,-1.854963746639599176e+00
1.645018096242661709e+00,-1.890965147117489309e-01,1.351871981383109822e-01,4.025889478439670377e-01
-1.579021092838119866e+00,-3.153808849934724989e-01,-7.371430702030720705e-02,9.450911895213747194e-01
-4.539932459500435336e-01,2.228578324759022955e-02,-1.209189273790163832e-01,-4.329606694262335687e-01
-2.942196709337019378e-01,2.644004398673200917e-01,-2.982226835317441926e-01,-1.652521002392992155e+00
7.087130031500521454e-02,-9.525290835410604728e-01,-1.783877307769758114e-01,1.013393615639972545e+00
-1.673789513279448471e+00,-8.509729574051974055e-01,8.135149391290968923e-02,-1.112214922186174348e+00
-1.682385671005461880e-01,-6.861492771013157910e-01,-1.552850840505965446e-01,-1.053786655389998828e+00
9.545079883277018951e-02,3.605368873341152636e-01,2.098719435434253655e-01,7.729608549099089565e-01
1.995167718106856114e+00,-1.070302364716416488e+00,-9.585307758940669887e-02,-1.507870036679816561e+00
-1.445007411154606736e+00,-7.297263852403474971e-01,-7.703997423371972131e-02,-1.908301218360521911e+00
-1.196487936700807442e+00,-4.689933318284906782e-01,1.954341939551851870e-01,8.200099092130321843e-01
1.089155582659540045e-03,1.280589929582133468e+00,-2.025730903454715515e-01,1.467226297605666030e+00
-9.107326685372720831e-01,-1.056863360139756125e+00,-2.402343506501980475e-01,8.506272745486676001e-01
-1.100428108986966080e+00,-4.529883749100758195e-01,-3.607923064538071101e-02,-1.530846842067311808e+00
-1.486570014093332226e+00,-5.201512982688890618e-01,1.413415106321010417e-01,7.203655451612407390e-01
-1.019941468189001554e+00,2.189248607250717793e-01,6.663771984163907591e-02,-1.547016157289753391e+00
5.531856677760140784e-01,-4.692550597393685408e-01,-3.713521582446716041e-02,-5.688487128051589181e-02
7.091179965454577072e-01,-3.889837761451075959e-01,-2.691085772283333122e-01,-1.310006287985658435e+00
1.906142883495641538e+00,3.014720009056017780e-01,-2.779636090056630815e-02,3.930432090233137998e-02
1.368019594500188063e+00,-6.866811202312428364e-02,1.303660555920850284e-01,7.088524489014806917e-01
1.271992220929615947e+00,-1.833457638451077010e-01,4.210951078638419665e-02,-1.989234892856273529e+00
-1.621255023552016450e+00,9.086219952792404797e-01,-2.967294963571596167e-01,-2.533727773205427525e-01
-1.308827138269581525e+00,3.821566118733703554e-01,1.979877158569527951e-01,1.727738425911936826e+00
7.945144276366749025e-01,1.255482389908857854e+00,-1.383729922763107800e-01,-7.595350052002145524e-01
5.270588643219840108e-01,-7.492561406759787879e-01,-2.683500362969735709e-01,-1.206798193199456026e+00
-1.904629476567674562e+00,-4.378462684810928707e-01,1.638654610768350284e-01,1.901394025482775696e+00
-1.331953559133325360e+00,9.307507411422313304e-01,-1.073457953827502143e-01,2.399457536092510779e-01
2.909256378829190304e-01,8.245289509467434996e-01,-6.505486321286832463e-02,1.650374067213167706e+00
-2.144878418663620501e-01,3.372270205801450871e-01,-8.039358466600143860e-03,-4.961067431027248453e-01
-9.565814955226645822e-01,1.002420245275276844e+00,-2.558760173479573963e-01,9.964004030023194680e-01
8.898757411780304771e-01,-5.203151762137027125e-01,-1.241847079820453670e-01,8.305662340859654158e-01
-3.600149467220474797e-01,-4.387844199422992197e-01,-2.854859114865402892e-01,1.199554872412141204e+00
-7.637398852061676457e-01,1.033312232178031476e+00,8.294396670986725617e-02,4.373360605374476684e-01
-1.689733981116603445e+00,-1.291721489446216120e+00,2.415497386673946534e-01,1.212394358523415594e+00
1.258997162668900938e+00,-5.894926898834466078e-01,-3.560662859604318831e-02,1.595609116909702418e+00
8.794859818865905510e-01,5.231034775271492521e-02,2.126427534860552693e-01,-3.084818531233883832e-01
-1.271925121537078596e+00,-5.825935034766934750e-01,1.572315606628026941e-01,2.383928419297425272e-01
1.722989484816953354e+00,5.939192653841640634e-02,-1.024202637826327478e-01,-9.512047775672094474e-01
1.316056007837692388e+00,-1.026960925565115756e+00,-2.910298037440556262e-02,-1.282990322382199011e+00
-1.632394241228106502e+00,7.074268768960534359e-02,-6.988502652053057984e-02,-1.921865176148114251e+00
1.072317380625475991e-02,-3.481843996548268372e-01,7.800296511770704599e-02,-4.089129330112104554e-01
5.728721023992089378e-01,6.096727531417376333e-01,-1.536897238053103742e-01,-6.985737313474320587e-01
1.651733680405609750e+00,8.439231967906679621e-02,-1.896051521040262033e-01,1.307483778617979375e+00
3.745437425542665899e-01,1.386413083075466623e+00,-2.151233840945723785e-01,-1.934057068703772142e+00
-3.623727344543863360e-01,-1.426002894181634062e+00,3.585123654996097420e-02,-6.143597186505327379e-01
-3.450159043854927887e-03,1.168234067533225673e+00,2.175141947175792123e-01,-1.305172329440539514e+00
-4.749204587829827240e-01,-7.917370784563543262e-01,-1.997622955616579765e-01,1.033425167178092963e+00
1.784643849517828063e+00,3.406387171333316033e-01,-1.289105355669451225e-01,2.492623314159061465e-01
-1.979387868447791465e+00,-1.061206580871656646e+00,2.454813465490091606e-01,-1.106492496058096631e+00
5.394561525342833619e-01,1.192461288423906751e+00,-2.209654894384737167e-01,3.461055840917084403e-01
1.153300246442149568e+00,2.845274224798015616e-01,-1.081223060213038767e-01,1.263794709817140482e+00
-1.006740863926261831e+00,-1.261682858772513516e+00,-2.195966164193663417e-02,-1.673963212327674643e+00
1.295327507999123995e+00,-9.868097568690142873e-01,1.902350114010684101e-01,5.532490268699472580e-01
-1.559481971563042357e+00,-1.479262555970046300e+00,-1.967393266150049280e-01,-6.475029059314496571e-01
-1.711422086156006106e+00,-1.315539041334656822e-01,1.258023091941011806e-01,1.488836351549817749e+00
-1.126583111910746560e+00,5.527543119921447534e-01,1.194922944632096917e-01,-6.520612378972185930e-01
1.598830315114088574e+00,4.689933024142804996e-01,-1.671072737222598914e-01,-5.924611556407821666e-02
1.241573350936951314e+00,1.429498272780387325e+00,3.075859745351490759e-01,-1.254083559702339201e-01
1.222283943644080662e+00,1.038085930930872092e+00,-2.316997662337810793e-01,-2.510096123197813611e-01
-6.088421916953881130e-01,1.397784697901864881e+00,1.237340333658409897e-02,1.716966659323489353e+00
1.861919315753045368e+00,-1.129435538162611774e+00,-2.311545256849064645e-01,8.524422486057585679e-01
-5.838264981173182377e-01,-9.337977935893139181e-01,4.067526612195038194e-02,-9.021147790011707635e-01
3.843010033109539592e-01,3.989383684258909213e-01,1.067047154525074815e-02,2.731597060399613142e-01
1.615491037024932464e+00,1.408309517213979678e+00,4.535503209264979407e-02,1.527346318549115178e+00
1.616845028066087320e+00,-3.118213763090731394e-01,-3.612781178996815612e-02,6.754265706459063878e-01
4.103933610450374303e-01,5.365403224996572185e-01,-6.165907436300060995e-02,9.127167149165975601e-01
-1.175101400737736945e+00,8.242231378070092873e-01,-1.077822193079559232e-01,1.061162131832757982e+00
-7.218676299107462668e-02,-6.358994297928767248e-01,2.948373151421821992e-01,1.741863758127146333e+00
2.708224088557216191e-01,-3.308825475974890296e-01,-2.143256993711673553e-01,-6.716178752070547375e-01
-6.441940660784837291e-01,-2.887198299992002060e-01,4.184668980999400878e-02,1.502022379341404701e+00
6.914359195562052030e-01,-9.076029078510842174e-01,-8.419924198693676254e-02,1.473367192490723898e+00
3.947540887664020559e-01,3.874040114060082196e-01,4.781502429228728923e-02,2.294375979856204673e-01
1.408025857137254810e+00,8.836032891912473097e-01,8.255613955961699224e-02,1.344268335787236701e+00
8.034856705807422728e-01,7.904315996628170637e-01,2.842557895233050469e-01,1.137376119299933208e+00
1.723835461436995953e+00,1.080940181442152870e+00,-6.950022163665867114e-02,4.160572246335139113e-01
1.249184096496664953e+00,1.442014675440887128e+00,-1.680176357450778590e-01,-1.045760061533580032e+00
1.729159200574601485e+00,8.412234747533404722e-01,-5.885036331846627000e-02,-1.597604404227271679e+00
1.379960193245493016e-01,6.431820433393298231e-03,2.157198532259634871e-01,-1.193471645323795016e+00
-8.574112606482748866e-01,-1.000378619511345546e+00,-1.917549059279992085e-01,-5.782035061672843312e-01
-1.380109014374193865e+00,-2.686863453102508181e-01,1.909431868258982257e-01,-1.890008622150997741e+00
5.621706604777321203e-02,-1.320617937168419020e+00,1.740730998678891583e-01,-4.982856828706698771e-01
1.066122583495929366e+00,-7.603727975671985551e-01,-7.156166710707567713e-03,3.340793411868596685e-01
1.594435183772757725e+00,-1.082650659192927911e+00,-1.589580062393188276e-01,-1.580155410712276165e+00
-1.874692587786220166e+00,-9.910286223818307594e-01,-3.076636270534181539e-01,-1.733255567174794010e+00
-1.689788794482995460e+00,1.027263676386494407e+00,8.707239265882904533e-03,1.636621877689076410e+00
9.321911072000998999e-02,-9.562515947538076100e-01,-2.465556933978394483e-01,4.562846028981750734e-01
-1.084598529080171403e+00,-1.149222085767883206e+00,-1.472704887133707841e-01,-1.380516793668288500e+00
9.703674328683566941e-01,-2.049552152451068476e-01,1.831351812449143468e-01,-7.636695029733426843e-01
-1.072778042593018899e+00,2.239001126559387878e-01,1.951134008541889897e-01,1.245659734318119938e+00
1.591696535032312898e+00,1.346111614827217196e+00,2.827930246496083710e-01,7.509166147244021872e-01
6.256692330608495389e-01,1.282532450338578656e+00,9.746453925596687551e-02,6.962492755180322845e-01
-1.764595425268636664e+00,-4.074298011148995702e-01,1.863396799695444250e-01,1.458183947887482290e+00
-8.067174204220490807e-01,-1.207930072630836627e+00,-1.431170547713111196e-01,1.251928417652611536e+00
1.919434135885186077e+00,6.648458158710388588e-01,-1.559581480172168577e-01,1.700259836549284920e+00
2.932703213810703424e-01,-5.685161610922507824e-01,2.572004162653235837e-01,-1.212760818130700802e+00
4.215422566811608540e-01,1.460386167154450465e+00,1.797901790826417767e-01,1.032535964571532183e+00
6.933417403190214046e-01,1.370896008293400747e+00,-1.552748743563074907e-01,1.398548050034516876e+00
1.755105510134356006e+00,1.187625663838554058e+00,3.060204723390408943e-01,5.838723429778851504e-01
6.469060381198876719e-01,-5.846078574072697265e-01,2.585542601913579097e-01,-2.324703021735796682e-01
3.882724115251314778e-01,1.349305064907623475e+00,-1.379521589644212565e-01,-7.441036399018772229e-01
1.414726554808277026e+00,7.558223044781229305e-01,-1.255583799779152188e-01,6.221823194526323597e-01
1.722044288750824492e+00,3.229507357078660323e-01,9.301902453577953755e-02,-2.314620760623733453e-01
9.123482161100326948e-01,2.652544505749920845e-01,-1.994331469837436477e-01,-6.826061502715345952e-01
1.298838827121524098e+00,-9.462059908080003856e-01,2.182219523157697405e-01,1.861169765604575588e-03
-1.766950915153734591e+00,-1.335526029372950951e+00,-2.980712446067462773e-02,-8.230580644017870817e-01
-1.183918806632955789e+00,-2.361745161738593168e-02,-2.034869149030834601e-01,4.592309541658852190e-01
1.362479452114948586e-01,8.833377728752056512e-01,-1.203547991935616235e-03,4.520910765021448618e-01
-7.675399600123768984e-01,-3.585430504027913301e-01,-1.675968559052598006e-01,8.392137760177829087e-01
-4.814320258212592130e-01,-5.352520663215555308e-01,7.266360617071571104e-02,9.559454023092315289e-01
1.718838674429167934e+00,5.314953818793215490e-01,2.443835122275325733e-01,-1.466443859504930280e+00
-5.536787165816901002e-01,1.988768394467395062e-01,-2.221869288673677945e-01,5.981411533005798198e-01
-1.118782104439818070e+00,1.432930622828066269e+00,4.891745140669562231e-02,-1.785354723463194127e+00
-7.853759696344164709e-01,1.896422997872910798e-01,2.644619422558718846e-01,-3.027058320614637310e-01
